sms_id,message,message_length,label
HAM_SMS_02973,Your payment has been received successfully.,44,ham
HAM_SMS_05262,I reached home safely.,22,ham
SPAM_SMS_00531,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_07307,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_00102,The interview schedule will be shared soon.,43,ham
HAM_SMS_03489,Please find the details shared in the group.,44,ham
HAM_SMS_00136,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_03946,Please call me when you are free.,33,ham
HAM_SMS_01257,Your order has been delivered successfully.,43,ham
HAM_SMS_07267,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_06100,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_02169,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_03475,The meeting has been shifted to 4 PM.,37,ham
SPAM_SMS_01824,Claim your free gift card now before it expires.,48,spam
HAM_SMS_02953,Your order has been delivered successfully.,43,ham
HAM_SMS_01733,Your order has been delivered successfully.,43,ham
HAM_SMS_03656,Your payment has been received successfully.,44,ham
HAM_SMS_06823,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_00619,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_02981,I reached home safely.,22,ham
SPAM_SMS_00625,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_05175,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_01718,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_01897,I reached home safely.,22,ham
SPAM_SMS_00521,Earn money from home without investment. Join now.,50,spam
HAM_SMS_03121,The interview schedule will be shared soon.,43,ham
HAM_SMS_05447,The interview schedule will be shared soon.,43,ham
HAM_SMS_03224,Your payment has been received successfully.,44,ham
HAM_SMS_02584,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_00612,Your payment has been received successfully.,44,ham
SPAM_SMS_00945,You are selected for a reward. Send your account details now.,61,spam
SPAM_SMS_00915,Exclusive offer only for you. Click here to redeem.,51,spam
HAM_SMS_02737,Your payment has been received successfully.,44,ham
SPAM_SMS_01360,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_00300,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_02367,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_00013,Your payment has been received successfully.,44,ham
HAM_SMS_00031,Please call me when you are free.,33,ham
SPAM_SMS_01129,Claim your free gift card now before it expires.,48,spam
SPAM_SMS_02135,Earn money from home without investment. Join now.,50,spam
HAM_SMS_05850,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_01698,Please call me when you are free.,33,ham
HAM_SMS_02525,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_01536,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_00524,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_02927,Reminder: submit your assignment before the deadline.,53,ham
SPAM_SMS_00238,Urgent! Your bank account will be blocked. Verify your details immediately.,75,spam
HAM_SMS_05882,Please find the details shared in the group.,44,ham
SPAM_SMS_01362,Urgent! Your bank account will be blocked. Verify your details immediately.,75,spam
HAM_SMS_04346,Please confirm your availability for the session.,49,ham
HAM_SMS_00955,Your order has been delivered successfully.,43,ham
HAM_SMS_02328,The interview schedule will be shared soon.,43,ham
HAM_SMS_06451,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_01681,Claim your free gift card now before it expires.,48,spam
HAM_SMS_01500,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_00004,Please confirm your availability for the session.,49,ham
HAM_SMS_01185,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_02933,Your order has been delivered successfully.,43,ham
HAM_SMS_01659,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_01299,Urgent! Your bank account will be blocked. Verify your details immediately.,75,spam
HAM_SMS_05402,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_00936,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_06768,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_05182,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_05468,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_06433,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_00341,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_04003,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_00434,The meeting has been shifted to 4 PM.,37,ham
SPAM_SMS_01913,Your loan is approved. Pay processing fee to receive funds.,59,spam
HAM_SMS_01898,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_06773,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_02777,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_07404,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_06432,The interview schedule will be shared soon.,43,ham
HAM_SMS_01400,Your class schedule has been updated for tomorrow.,50,ham
SPAM_SMS_01429,You are selected for a reward. Send your account details now.,61,spam
HAM_SMS_00940,Your payment has been received successfully.,44,ham
HAM_SMS_03233,Please confirm your availability for the session.,49,ham
HAM_SMS_02059,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_07040,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_00846,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_01426,Please find the details shared in the group.,44,ham
SPAM_SMS_00326,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_05390,Please find the details shared in the group.,44,ham
SPAM_SMS_02347,Claim your free gift card now before it expires.,48,spam
SPAM_SMS_00345,Limited time offer. Get free coupons by clicking this link.,59,spam
HAM_SMS_04038,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_01419,Your order has been delivered successfully.,43,ham
SPAM_SMS_01872,Earn money from home without investment. Join now.,50,spam
HAM_SMS_00541,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_07358,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_02148,You are selected for a reward. Send your account details now.,61,spam
HAM_SMS_06572,Please find the details shared in the group.,44,ham
SPAM_SMS_00996,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_01227,Please call me when you are free.,33,ham
HAM_SMS_00909,Your order has been delivered successfully.,43,ham
HAM_SMS_07004,Please find the details shared in the group.,44,ham
HAM_SMS_01834,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_04887,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_07444,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_02374,Please confirm your availability for the session.,49,ham
HAM_SMS_02802,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_03933,Please confirm your availability for the session.,49,ham
SPAM_SMS_01791,Recharge offer available. Get double benefits today.,52,spam
SPAM_SMS_00595,Win money instantly. Register today and claim your bonus.,57,spam
HAM_SMS_05917,Your payment has been received successfully.,44,ham
SPAM_SMS_01759,Earn money from home without investment. Join now.,50,spam
HAM_SMS_02379,Your order has been delivered successfully.,43,ham
HAM_SMS_05548,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_01397,I reached home safely.,22,ham
HAM_SMS_00382,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_04222,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_07419,The meeting has been shifted to 4 PM.,37,ham
SPAM_SMS_00446,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_01290,Your payment has been received successfully.,44,ham
HAM_SMS_01554,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_03793,Your class schedule has been updated for tomorrow.,50,ham
SPAM_SMS_01723,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_04239,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_01741,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_00755,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_01853,Please find the details shared in the group.,44,ham
HAM_SMS_06787,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_03545,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_00559,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_07395,Please find the details shared in the group.,44,ham
HAM_SMS_03125,Please confirm your availability for the session.,49,ham
SPAM_SMS_00029,You won a shopping voucher. Claim it today.,43,spam
HAM_SMS_04795,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_04671,The interview schedule will be shared soon.,43,ham
HAM_SMS_06374,Please call me when you are free.,33,ham
HAM_SMS_05206,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_05497,Your class schedule has been updated for tomorrow.,50,ham
SPAM_SMS_00730,Win money instantly. Register today and claim your bonus.,57,spam
HAM_SMS_06634,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_06882,Let's discuss the presentation after lunch.,43,ham
SPAM_SMS_00006,Your loan is approved. Pay processing fee to receive funds.,59,spam
SPAM_SMS_01430,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_06021,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_06674,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_06661,Your class schedule has been updated for tomorrow.,50,ham
SPAM_SMS_01150,You are selected for a reward. Send your account details now.,61,spam
HAM_SMS_06489,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_06302,Please call me when you are free.,33,ham
HAM_SMS_04799,I reached home safely.,22,ham
HAM_SMS_00089,Your payment has been received successfully.,44,ham
HAM_SMS_02384,Please confirm your availability for the session.,49,ham
HAM_SMS_02016,Your order has been delivered successfully.,43,ham
SPAM_SMS_01517,Final warning! Complete KYC verification now.,45,spam
SPAM_SMS_02025,Urgent! Your bank account will be blocked. Verify your details immediately.,75,spam
HAM_SMS_02440,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_02165,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_05233,Please find the details shared in the group.,44,ham
HAM_SMS_02555,Your payment has been received successfully.,44,ham
HAM_SMS_03238,I reached home safely.,22,ham
HAM_SMS_05410,The interview schedule will be shared soon.,43,ham
HAM_SMS_00777,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_01251,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_06514,I reached home safely.,22,ham
HAM_SMS_03855,Please find the details shared in the group.,44,ham
HAM_SMS_04917,Please find the details shared in the group.,44,ham
HAM_SMS_07152,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_02484,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_06056,The interview schedule will be shared soon.,43,ham
HAM_SMS_06358,I reached home safely.,22,ham
SPAM_SMS_00512,Exclusive offer only for you. Click here to redeem.,51,spam
SPAM_SMS_01151,Urgent! Your bank account will be blocked. Verify your details immediately.,75,spam
HAM_SMS_00035,Please call me when you are free.,33,ham
HAM_SMS_07439,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_02408,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_02833,The interview schedule will be shared soon.,43,ham
HAM_SMS_01386,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_01516,The interview schedule will be shared soon.,43,ham
HAM_SMS_03372,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_01673,Please confirm your availability for the session.,49,ham
HAM_SMS_06844,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_01114,Please confirm your availability for the session.,49,ham
HAM_SMS_06344,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_02642,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_02616,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_02121,Please confirm your availability for the session.,49,ham
HAM_SMS_00169,Let's discuss the presentation after lunch.,43,ham
SPAM_SMS_00817,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_02897,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_05295,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_00458,Urgent! Your bank account will be blocked. Verify your details immediately.,75,spam
SPAM_SMS_00753,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_06076,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_02371,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_06389,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_03741,Please confirm your availability for the session.,49,ham
HAM_SMS_02746,Your payment has been received successfully.,44,ham
HAM_SMS_01655,I reached home safely.,22,ham
SPAM_SMS_02452,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_06179,The report is ready for review.,31,ham
SPAM_SMS_01477,Earn money from home without investment. Join now.,50,spam
HAM_SMS_00739,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_00346,Please confirm your availability for the session.,49,ham
HAM_SMS_03202,Your order has been delivered successfully.,43,ham
SPAM_SMS_01274,Exclusive offer only for you. Click here to redeem.,51,spam
SPAM_SMS_01486,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_04560,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_03209,Please find the details shared in the group.,44,ham
HAM_SMS_04507,Reminder: submit your assignment before the deadline.,53,ham
SPAM_SMS_00528,You are selected for a reward. Send your account details now.,61,spam
HAM_SMS_05628,I reached home safely.,22,ham
HAM_SMS_02373,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_03689,"Hey, are we meeting today for the project discussion?",53,ham
